% SIMCOSTA Buoy 14 Station rs4
% year month day hour minute seconds vars
2020 8 13 8 51 0 1.03 11.80 146.80 131.28 120.00 234.30 218.78 -15.52 5.10 0.63 8.10
2020 8 13 9 51 0 0.91 11.80 148.00 132.48 190.00 232.60 217.08 -15.52 4.70 0.56 6.90
2020 8 13 10 21 0 0.86 11.10 149.00 133.48 140.00 235.50 219.98 -15.52 4.60 0.54 6.90
2020 8 13 10 51 0 0.89 11.10 150.40 134.88 130.00 237.60 222.08 -15.52 4.80 0.56 7.10
2020 8 13 11 51 0 0.85 10.50 152.40 136.88 190.00 212.60 197.08 -15.52 4.70 0.54 6.80
2020 8 13 12 21 0 0.90 12.50 152.90 137.38 250.00 214.10 198.58 -15.52 4.80 0.59 6.80
2020 8 13 12 51 0 0.89 10.50 152.70 137.18 290.00 211.90 196.38 -15.52 4.90 0.58 6.90
2020 8 13 13 51 0 0.84 11.10 151.10 135.58 90.00 245.10 229.58 -15.52 4.60 0.53 6.60
2020 8 13 14 21 0 0.85 10.00 154.90 139.38 60.00 235.10 219.58 -15.52 4.50 0.53 6.50
2020 8 13 14 51 0 0.86 9.10 151.00 135.48 100.00 250.20 234.68 -15.52 4.60 0.56 6.50
2020 8 13 15 21 0 0.86 10.00 149.80 134.28 120.00 256.40 240.88 -15.52 4.90 0.56 7.10
2020 8 13 15 51 0 0.85 9.50 149.50 133.98 140.00 268.80 253.28 -15.52 4.70 0.54 7.00
2020 8 13 16 21 0 0.84 11.10 148.90 133.38 190.00 247.70 232.18 -15.52 4.30 0.52 6.10
2020 8 13 16 51 0 0.86 18.20 150.10 134.58 220.00 258.00 242.48 -15.52 4.70 0.55 6.80
2020 8 13 17 21 0 0.83 11.80 150.00 134.48 120.00 276.10 260.58 -15.52 4.40 0.53 6.10
2020 8 13 17 51 0 0.91 11.80 153.40 137.88 90.00 278.40 262.88 -15.52 4.40 0.58 6.00
2020 8 13 18 21 0 0.82 12.50 157.70 142.18 130.00 343.70 328.18 -15.52 4.00 0.53 5.80
2020 8 13 18 51 0 0.94 11.80 149.60 134.08 150.00 313.70 298.18 -15.52 4.60 0.61 6.50
2020 8 13 19 21 0 0.89 11.80 151.20 135.68 230.00 291.10 275.58 -15.52 4.50 0.57 6.30
2020 8 13 19 51 0 0.92 10.50 146.30 130.78 200.00 299.90 284.38 -15.52 4.60 0.59 6.30
2020 8 13 20 21 0 0.87 15.40 148.20 132.68 290.00 294.50 278.98 -15.52 4.30 0.56 5.70
% SIMCOSTA Buoy 14 Station rs4
% year month day hour minute seconds vars
2020 8 14 0 21 0 0.90 11.10 142.90 127.38 250.00 218.30 202.78 -15.52 4.70 0.59 6.00
2020 8 14 0 51 0 0.91 10.50 147.30 131.78 250.00 226.00 210.48 -15.52 5.00 0.60 7.00
2020 8 14 1 51 0 0.87 10.00 142.40 126.88 160.00 205.40 189.88 -15.52 4.90 0.55 6.90
2020 8 14 2 51 0 0.84 9.10 142.30 126.78 190.00 209.40 193.88 -15.52 4.80 0.54 7.00
2020 8 14 3 21 0 0.85 11.10 140.60 125.08 170.00 231.20 215.68 -15.52 5.10 0.56 7.00
2020 8 14 3 51 0 0.85 10.00 143.60 128.08 290.00 218.30 202.78 -15.52 5.00 0.54 6.90
2020 8 14 4 51 0 0.81 6.10 137.80 122.28 260.00 215.80 200.28 -15.52 4.80 0.52 6.60
2020 8 14 5 51 0 0.86 8.00 137.00 121.48 190.00 210.20 194.68 -15.52 5.30 0.55 7.20
2020 8 14 6 21 0 0.85 10.50 136.50 120.98 170.00 203.20 187.68 -15.52 5.20 0.54 7.20
2020 8 14 6 51 0 0.81 9.10 137.80 122.28 220.00 207.40 191.88 -15.52 4.80 0.50 6.60
2020 8 14 7 51 0 0.80 15.40 136.50 120.98 140.00 187.80 172.28 -15.52 5.40 0.52 7.50
2020 8 14 8 51 0 0.82 7.70 130.40 114.88 160.00 226.00 210.48 -15.52 5.60 0.51 7.20
2020 8 14 9 51 0 0.85 8.30 131.10 115.58 140.00 181.60 166.08 -15.52 5.50 0.54 7.20
2020 8 14 10 21 0 0.85 7.70 131.10 115.58 110.00 178.90 163.38 -15.52 5.70 0.54 7.60
2020 8 14 10 51 0 0.81 7.70 130.50 114.98 40.00 101.30 85.78 -15.52 6.00 0.55 7.60
2020 8 14 11 21 0 0.84 8.00 128.80 113.28 100.00 169.00 153.48 -15.52 5.60 0.54 7.10
2020 8 14 12 21 0 0.88 7.10 125.20 109.68 100.00 137.50 121.98 -15.52 5.90 0.57 7.20
2020 8 14 12 51 0 0.88 6.70 126.50 110.98 130.00 143.00 127.48 -15.52 5.70 0.57 7.50
2020 8 14 13 21 0 0.83 7.70 127.20 111.68 190.00 180.90 165.38 -15.52 5.40 0.52 6.80
2020 8 14 14 51 0 0.89 5.70 124.60 109.08 160.00 154.70 139.18 -15.52 5.10 0.55 7.00
2020 8 14 15 21 0 0.86 7.40 125.50 109.98 90.00 163.40 147.88 -15.52 4.80 0.53 6.80
2020 8 14 16 51 0 0.85 6.50 123.60 108.08 210.00 192.10 176.58 -15.52 4.40 0.54 6.00
2020 8 14 17 21 0 0.87 7.10 123.40 107.88 230.00 198.60 183.08 -15.52 4.30 0.54 6.00
2020 8 14 17 51 0 0.87 7.70 121.60 106.08 260.00 195.10 179.58 -15.52 4.60 0.57 6.20
2020 8 14 18 21 0 0.86 7.40 122.30 106.78 220.00 173.00 157.48 -15.52 4.60 0.54 6.30
2020 8 14 18 51 0 0.81 7.70 123.10 107.58 200.00 159.50 143.98 -15.52 4.60 0.53 6.20
2020 8 14 19 21 0 0.82 5.90 123.00 107.48 210.00 154.80 139.28 -15.52 4.60 0.54 6.30
2020 8 14 19 51 0 0.80 10.50 121.20 105.68 230.00 177.00 161.48 -15.52 4.20 0.50 6.00
2020 8 14 20 21 0 0.82 7.70 120.10 104.58 320.00 206.40 190.88 -15.52 4.20 0.52 5.90
% SIMCOSTA Buoy 14 Station rs4
% year month day hour minute seconds vars
2020 8 15 0 51 0 0.75 13.30 126.30 110.78 450.00 202.40 186.88 -15.52 4.20 0.46 5.80
2020 8 15 1 21 0 0.75 6.90 124.30 108.78 480.00 201.10 185.58 -15.52 4.30 0.49 5.60
2020 8 15 1 51 0 0.72 7.40 123.20 107.68 520.00 199.60 184.08 -15.52 4.40 0.47 5.80
2020 8 15 2 21 0 0.68 3.60 126.10 110.58 510.00 193.80 178.28 -15.52 4.50 0.45 5.70
2020 8 15 2 51 0 0.75 8.70 127.40 111.88 550.00 187.90 172.38 -15.52 4.80 0.49 6.40
2020 8 15 3 21 0 0.70 8.70 124.30 108.78 510.00 179.60 164.08 -15.52 4.90 0.45 6.50
2020 8 15 3 51 0 0.75 10.00 125.20 109.68 540.00 183.90 168.38 -15.52 4.90 0.48 6.30
2020 8 15 4 21 0 0.72 13.30 125.40 109.88 550.00 178.60 163.08 -15.52 5.10 0.46 6.90
